CLIENTNUM,Card_Category,Income_Category,Customer_Age,Total_Relationship_Count,Total_Trans_Ct,Months_Inactive_12_mon,Contacts_Count_12_mon,Avg_Utilization_Ratio,Actual_Attrition,Churn_Probability,Risk_Tier
715622508,Blue,$80K - $120K,52,6,32,4,3,0.0,Attrited Customer,0.9774,High
778860783,Blue,$120K +,57,1,41,2,4,0.046,Attrited Customer,0.9773,High
720243933,Blue,$60K - $80K,47,1,49,3,6,0.0,Attrited Customer,0.9773,High
718376583,Silver,$80K - $120K,52,4,40,3,2,0.022,Attrited Customer,0.9773,High
715702758,Blue,Less than $40K,38,4,29,3,3,0.0,Existing Customer,0.9772,High
714208533,Blue,$60K - $80K,43,1,33,3,3,0.033,Attrited Customer,0.9772,High
710524533,Blue,$40K - $60K,38,4,28,4,4,0.512,Attrited Customer,0.977,High
718744008,Blue,Less than $40K,59,3,20,2,3,0.178,Existing Customer,0.977,High
710633808,Blue,$60K - $80K,26,3,41,3,3,0.0,Existing Customer,0.977,High
714492783,Blue,Less than $40K,46,3,38,3,3,0.0,Attrited Customer,0.9769,High
715954158,Blue,$40K - $60K,48,3,29,2,4,0.315,Attrited Customer,0.9769,High
712747758,Blue,Less than $40K,50,2,43,2,3,0.0,Attrited Customer,0.9768,High
713786508,Blue,$40K - $60K,42,3,28,3,3,0.0,Existing Customer,0.9768,High
711487533,Blue,Less than $40K,47,3,38,3,2,0.0,Attrited Customer,0.9767,High
719336583,Blue,$120K +,55,3,21,3,3,0.047,Existing Customer,0.9765,High
717308433,Blue,$60K - $80K,49,3,39,3,3,0.0,Attrited Customer,0.9765,High
711540108,Blue,Unknown,44,5,48,3,6,0.0,Attrited Customer,0.9765,High
709362033,Blue,Less than $40K,52,1,48,5,3,0.0,Attrited Customer,0.9763,High
718110858,Blue,$40K - $60K,42,2,41,3,5,0.0,Attrited Customer,0.9757,High
767668908,Blue,Unknown,46,3,32,4,3,0.14,Attrited Customer,0.9757,High
719987733,Blue,$40K - $60K,51,3,37,3,3,0.0,Attrited Customer,0.9757,High
821797008,Blue,$40K - $60K,49,2,21,2,3,0.0,Attrited Customer,0.9756,High
788794758,Blue,$40K - $60K,46,2,38,2,4,0.0,Attrited Customer,0.9756,High
718296558,Blue,$40K - $60K,44,4,33,3,5,0.785,Attrited Customer,0.9755,High
815085708,Blue,$40K - $60K,60,1,46,5,5,0.231,Attrited Customer,0.9754,High
710438358,Blue,Less than $40K,42,4,43,3,3,0.0,Attrited Customer,0.9754,High
719174433,Blue,Less than $40K,36,2,35,1,2,0.0,Attrited Customer,0.9753,High
715517733,Silver,Less than $40K,46,1,25,0,4,0.15,Attrited Customer,0.9753,High
717100833,Blue,Less than $40K,37,6,31,6,2,0.0,Existing Customer,0.9753,High
810271083,Blue,$40K - $60K,47,1,53,5,3,0.0,Attrited Customer,0.975,High
708154833,Blue,Less than $40K,39,1,46,3,3,0.564,Attrited Customer,0.975,High
716751858,Blue,Less than $40K,34,2,40,3,3,0.207,Attrited Customer,0.9747,High
717202083,Blue,$80K - $120K,46,2,41,3,3,0.0,Attrited Customer,0.9747,High
779844408,Blue,Less than $40K,43,4,40,3,3,0.0,Attrited Customer,0.9746,High
714084483,Blue,Unknown,49,4,34,2,3,0.055,Attrited Customer,0.9746,High
709785783,Blue,Less than $40K,35,5,34,3,4,0.0,Attrited Customer,0.9745,High
716223708,Blue,Unknown,45,3,22,3,3,0.176,Attrited Customer,0.9744,High
719512983,Blue,Less than $40K,47,3,51,3,6,0.0,Attrited Customer,0.9744,High
715950483,Blue,$40K - $60K,39,3,35,3,3,0.257,Attrited Customer,0.9743,High
778720533,Blue,Less than $40K,53,3,35,2,3,0.0,Attrited Customer,0.9743,High
769137108,Blue,Less than $40K,43,3,28,3,1,0.0,Attrited Customer,0.9743,High
714614133,Blue,Less than $40K,53,3,39,3,3,0.0,Attrited Customer,0.9742,High
709192233,Blue,Unknown,50,3,30,2,1,0.0,Attrited Customer,0.9742,High
716317458,Blue,Less than $40K,51,3,44,3,3,0.0,Attrited Customer,0.9741,High
714287583,Blue,Less than $40K,41,3,38,2,3,0.0,Attrited Customer,0.9741,High
709646433,Blue,Less than $40K,59,1,66,4,3,0.147,Attrited Customer,0.974,High
712812408,Blue,Less than $40K,40,2,41,3,3,0.0,Attrited Customer,0.9739,High
767553333,Blue,$80K - $120K,45,1,44,3,3,0.0,Attrited Customer,0.9738,High
789886533,Blue,Less than $40K,54,3,21,3,3,0.442,Existing Customer,0.9737,High
715216908,Blue,$80K - $120K,48,6,32,3,4,0.076,Existing Customer,0.9736,High
717640083,Blue,$60K - $80K,59,3,18,2,3,0.0,Attrited Customer,0.9736,High
713041683,Blue,$120K +,55,3,34,2,4,0.0,Attrited Customer,0.9735,High
716782758,Blue,$60K - $80K,48,3,32,2,4,0.0,Attrited Customer,0.9734,High
815845758,Blue,Less than $40K,56,4,24,2,3,0.0,Existing Customer,0.9733,High
708927108,Blue,$120K +,53,1,28,3,2,0.04,Attrited Customer,0.9731,High
718220358,Blue,$120K +,58,2,41,3,4,0.0,Attrited Customer,0.973,High
719038008,Blue,Less than $40K,48,3,41,2,2,0.699,Existing Customer,0.973,High
721003008,Blue,Less than $40K,36,3,18,2,2,0.772,Attrited Customer,0.973,High
711432258,Blue,$60K - $80K,55,2,54,4,2,0.0,Attrited Customer,0.9723,High
713158083,Blue,$120K +,56,2,41,4,4,0.0,Attrited Customer,0.9722,High
807584958,Blue,$60K - $80K,50,2,39,2,5,0.0,Attrited Customer,0.9721,High
713388108,Blue,Less than $40K,62,4,36,2,3,0.0,Attrited Customer,0.972,High
712941483,Silver,$40K - $60K,51,1,61,3,3,0.0,Attrited Customer,0.9718,High
719518308,Blue,$80K - $120K,48,5,23,2,4,0.0,Existing Customer,0.9715,High
778908783,Blue,$80K - $120K,52,3,25,3,4,0.037,Existing Customer,0.9712,High
719273733,Blue,$60K - $80K,37,5,29,3,5,0.125,Existing Customer,0.9711,High
826709658,Blue,$40K - $60K,45,1,43,3,3,0.0,Attrited Customer,0.9709,High
708834483,Blue,$80K - $120K,46,1,42,2,5,0.0,Attrited Customer,0.9708,High
716382708,Blue,Less than $40K,46,3,35,4,3,0.103,Attrited Customer,0.9708,High
709663608,Blue,Less than $40K,43,4,36,2,4,0.0,Attrited Customer,0.9707,High
716797758,Blue,Less than $40K,53,3,33,2,4,0.0,Existing Customer,0.9707,High
708885558,Blue,Less than $40K,56,1,45,5,2,0.0,Attrited Customer,0.9707,High
708809283,Blue,$40K - $60K,41,1,28,3,1,0.243,Attrited Customer,0.9706,High
719168883,Blue,Less than $40K,45,1,45,4,1,0.0,Attrited Customer,0.9704,High
779279883,Blue,Less than $40K,60,3,42,3,2,0.0,Attrited Customer,0.9704,High
708708858,Blue,Less than $40K,50,1,46,3,4,0.207,Attrited Customer,0.9703,High
712593933,Blue,$40K - $60K,40,3,42,3,4,0.0,Attrited Customer,0.9702,High
716244033,Blue,$40K - $60K,44,2,27,3,3,0.125,Attrited Customer,0.9702,High
715651833,Blue,Less than $40K,65,3,35,4,4,0.0,Attrited Customer,0.9702,High
805313808,Blue,$40K - $60K,52,2,38,2,3,0.017,Attrited Customer,0.97,High
710500983,Blue,$80K - $120K,43,2,35,4,3,0.224,Attrited Customer,0.97,High
798972183,Blue,$40K - $60K,49,1,38,3,2,0.32,Attrited Customer,0.97,High
715904433,Blue,$40K - $60K,42,1,46,3,2,0.0,Attrited Customer,0.97,High
717354558,Blue,$120K +,57,3,17,3,3,0.361,Attrited Customer,0.9699,High
711801933,Blue,$40K - $60K,54,3,42,3,4,0.0,Attrited Customer,0.9699,High
716455683,Gold,Less than $40K,40,3,28,2,3,0.047,Existing Customer,0.9696,High
709413933,Blue,$40K - $60K,56,2,46,6,4,0.273,Attrited Customer,0.9696,High
772532208,Blue,Less than $40K,51,2,24,2,3,0.138,Attrited Customer,0.9695,High
712742808,Blue,Less than $40K,41,5,21,3,3,0.378,Existing Customer,0.9695,High
708821733,Silver,$40K - $60K,43,2,70,3,4,0.027,Attrited Customer,0.9694,High
714915633,Blue,$60K - $80K,42,4,40,3,6,0.0,Attrited Customer,0.9693,High
772292358,Blue,Less than $40K,30,4,30,3,3,0.0,Attrited Customer,0.969,High
709064208,Blue,Less than $40K,43,4,49,3,6,0.169,Attrited Customer,0.969,High
715499058,Blue,$40K - $60K,36,4,33,3,2,0.0,Attrited Customer,0.9689,High
714022833,Silver,$40K - $60K,42,4,58,3,3,0.0,Attrited Customer,0.9689,High
751487358,Blue,Less than $40K,39,5,40,6,3,0.0,Existing Customer,0.9688,High
797707008,Blue,Less than $40K,44,6,18,1,3,0.0,Attrited Customer,0.9688,High
711843708,Blue,Less than $40K,61,2,38,3,3,0.0,Attrited Customer,0.9687,High
712159083,Blue,Less than $40K,58,2,35,3,3,0.0,Attrited Customer,0.9687,High
709495833,Blue,Less than $40K,44,5,36,2,4,0.0,Attrited Customer,0.9687,High
718352358,Blue,Less than $40K,49,3,41,3,2,0.0,Attrited Customer,0.9686,High
712196508,Blue,Unknown,46,4,27,3,3,0.039,Attrited Customer,0.9685,High
721425558,Blue,$120K +,52,2,37,3,2,0.0,Existing Customer,0.9685,High
711205758,Silver,$80K - $120K,45,1,43,3,3,0.0,Attrited Customer,0.9683,High
718148358,Blue,Less than $40K,50,2,41,3,3,0.0,Attrited Customer,0.9683,High
809559933,Blue,Unknown,45,3,41,5,3,0.158,Attrited Customer,0.9682,High
712683633,Blue,Less than $40K,32,5,37,3,3,0.0,Attrited Customer,0.968,High
819634233,Blue,Less than $40K,46,5,33,2,2,0.0,Attrited Customer,0.968,High
758583708,Blue,Less than $40K,37,2,28,1,4,0.878,Attrited Customer,0.9679,High
711977508,Blue,Less than $40K,56,1,40,2,4,0.841,Attrited Customer,0.9678,High
769152783,Blue,Less than $40K,60,1,53,6,2,0.222,Attrited Customer,0.9677,High
712829808,Blue,$60K - $80K,39,4,40,3,4,0.0,Attrited Customer,0.9677,High
718113633,Blue,$120K +,41,1,56,2,3,0.0,Attrited Customer,0.9676,High
708606633,Blue,$40K - $60K,56,6,35,3,4,0.0,Attrited Customer,0.9674,High
711637458,Blue,Less than $40K,44,2,45,3,3,0.0,Attrited Customer,0.9673,High
780450708,Silver,$120K +,58,1,48,3,2,0.0,Attrited Customer,0.9673,High
779130108,Blue,$40K - $60K,33,3,49,2,6,0.0,Attrited Customer,0.9671,High
778388358,Blue,$60K - $80K,56,2,24,2,3,0.18,Attrited Customer,0.9671,High
780038058,Blue,Less than $40K,38,3,46,2,5,0.0,Attrited Customer,0.9671,High
812406183,Blue,Less than $40K,45,5,41,4,3,0.0,Attrited Customer,0.9667,High
815504583,Blue,$40K - $60K,48,3,43,2,4,0.0,Attrited Customer,0.9665,High
715764483,Blue,Less than $40K,53,3,33,2,4,0.135,Existing Customer,0.9664,High
767784708,Blue,$60K - $80K,48,2,40,3,4,0.069,Attrited Customer,0.9664,High
708642708,Blue,Unknown,40,3,33,2,3,0.0,Attrited Customer,0.9663,High
772574283,Blue,$40K - $60K,50,3,30,1,4,0.0,Attrited Customer,0.9661,High
718298733,Blue,$80K - $120K,40,3,85,3,2,0.0,Existing Customer,0.966,High
713011683,Blue,Unknown,37,4,43,2,4,0.0,Attrited Customer,0.9658,High
711012783,Blue,$120K +,43,1,46,3,4,0.0,Attrited Customer,0.9657,High
713259858,Blue,$40K - $60K,26,3,22,1,3,0.0,Attrited Customer,0.9657,High
714630858,Blue,Less than $40K,36,2,39,3,2,0.312,Attrited Customer,0.9656,High
716694108,Blue,$120K +,42,2,48,3,3,0.09,Attrited Customer,0.9655,High
711734508,Blue,$80K - $120K,55,3,28,3,3,0.121,Existing Customer,0.9655,High
718361583,Blue,Unknown,56,3,44,3,5,0.0,Existing Customer,0.9655,High
715306983,Blue,$60K - $80K,42,1,42,2,3,0.0,Attrited Customer,0.9655,High
821179233,Blue,$40K - $60K,50,1,43,3,3,0.624,Attrited Customer,0.9654,High
709505808,Blue,Unknown,45,5,31,3,4,0.506,Attrited Customer,0.9653,High
779502333,Silver,$120K +,50,5,37,3,2,0.0,Attrited Customer,0.9653,High
718768158,Blue,$40K - $60K,57,3,23,1,2,0.0,Existing Customer,0.9651,High
769396158,Blue,$80K - $120K,55,2,53,2,3,0.0,Attrited Customer,0.9651,High
712704933,Blue,$40K - $60K,49,4,41,3,3,0.0,Attrited Customer,0.9651,High
720401658,Blue,Less than $40K,53,5,38,3,5,0.716,Attrited Customer,0.9651,High
716122008,Blue,Less than $40K,44,3,27,3,2,0.0,Attrited Customer,0.9647,High
720963258,Blue,Less than $40K,52,3,37,2,3,0.0,Attrited Customer,0.9647,High
714246333,Blue,Unknown,58,1,39,4,3,0.334,Attrited Customer,0.9646,High
807946833,Blue,Less than $40K,44,6,36,3,3,0.0,Attrited Customer,0.9646,High
708373083,Blue,$40K - $60K,40,1,39,3,4,0.75,Attrited Customer,0.9645,High
710616183,Blue,Unknown,46,5,34,3,4,0.0,Existing Customer,0.9643,High
754897008,Blue,$40K - $60K,46,2,26,3,2,0.15,Existing Customer,0.9643,High
708702258,Blue,Unknown,40,3,31,2,2,0.129,Attrited Customer,0.9642,High
714520233,Blue,Less than $40K,59,2,38,3,2,0.0,Attrited Customer,0.9639,High
789662283,Blue,Less than $40K,50,3,50,3,4,0.0,Attrited Customer,0.9638,High
757854858,Blue,$60K - $80K,50,4,37,3,4,0.0,Attrited Customer,0.9636,High
789513858,Blue,$40K - $60K,43,2,28,2,3,0.0,Attrited Customer,0.9636,High
708983658,Blue,$120K +,51,3,25,3,1,0.0,Attrited Customer,0.9634,High
710406633,Blue,Unknown,51,3,31,3,2,0.0,Attrited Customer,0.9632,High
711204483,Blue,$60K - $80K,56,3,15,3,3,0.825,Attrited Customer,0.9632,High
789312033,Blue,Less than $40K,48,3,51,3,3,0.119,Attrited Customer,0.9632,High
709713033,Blue,$80K - $120K,55,3,35,3,3,0.0,Attrited Customer,0.9631,High
789502308,Blue,Less than $40K,57,1,46,3,5,0.509,Attrited Customer,0.963,High
713677158,Blue,Unknown,31,2,45,2,3,0.0,Attrited Customer,0.963,High
709987683,Blue,Unknown,46,4,40,3,4,0.0,Attrited Customer,0.963,High
716390958,Blue,$120K +,45,1,47,4,3,0.0,Attrited Customer,0.9629,High
712441308,Blue,Unknown,41,2,65,2,3,0.0,Attrited Customer,0.9628,High
715514133,Blue,Less than $40K,44,3,42,3,4,0.0,Attrited Customer,0.9626,High
788095158,Blue,$80K - $120K,52,3,39,3,3,0.0,Attrited Customer,0.9625,High
755420433,Blue,Unknown,59,2,20,3,3,0.14,Existing Customer,0.9623,High
719602908,Blue,$40K - $60K,42,3,42,3,3,0.143,Attrited Customer,0.9622,High
778289883,Blue,Less than $40K,42,3,41,3,3,0.0,Attrited Customer,0.9621,High
712901283,Blue,$40K - $60K,53,2,32,3,2,0.0,Attrited Customer,0.9621,High
787665258,Blue,Less than $40K,47,1,36,2,2,0.0,Attrited Customer,0.962,High
715194183,Blue,Less than $40K,53,3,43,3,4,0.16,Attrited Customer,0.9619,High
810875958,Blue,Less than $40K,51,1,44,4,3,0.196,Attrited Customer,0.9616,High
712843983,Blue,Less than $40K,41,3,45,3,4,0.164,Attrited Customer,0.9615,High
789560433,Blue,$60K - $80K,49,2,53,4,2,0.0,Attrited Customer,0.9612,High
779029458,Blue,Less than $40K,54,4,47,3,3,0.0,Attrited Customer,0.9612,High
719073483,Blue,$80K - $120K,45,3,44,3,3,0.0,Attrited Customer,0.9611,High
711722808,Blue,Less than $40K,51,5,40,3,3,0.0,Attrited Customer,0.9611,High
711245433,Blue,Unknown,50,5,41,3,3,0.0,Attrited Customer,0.9611,High
710116833,Blue,$40K - $60K,59,5,40,3,3,0.0,Attrited Customer,0.961,High
708801108,Blue,Less than $40K,57,3,38,0,3,0.0,Attrited Customer,0.961,High
711382458,Blue,$60K - $80K,43,2,49,3,5,0.0,Attrited Customer,0.9609,High
716421633,Blue,Less than $40K,43,4,44,2,4,0.0,Attrited Customer,0.9609,High
804829533,Blue,$60K - $80K,59,3,51,6,6,0.019,Attrited Customer,0.9606,High
710493558,Blue,$40K - $60K,46,3,37,2,2,0.0,Attrited Customer,0.9605,High
720827133,Blue,Less than $40K,43,1,64,2,2,0.074,Attrited Customer,0.9605,High
712294083,Blue,Unknown,54,4,45,3,4,0.0,Attrited Customer,0.9604,High
787463508,Blue,Less than $40K,26,5,20,2,4,0.976,Attrited Customer,0.9599,High
803115258,Blue,$40K - $60K,62,2,40,6,2,0.0,Attrited Customer,0.9598,High
713945883,Blue,Less than $40K,62,4,20,2,2,0.206,Attrited Customer,0.9598,High
714471183,Blue,$80K - $120K,47,4,66,3,4,0.027,Attrited Customer,0.9598,High
779610033,Blue,$80K - $120K,58,3,14,3,3,0.148,Attrited Customer,0.9596,High
720508233,Silver,$40K - $60K,62,3,42,4,4,0.0,Attrited Customer,0.9596,High
710844408,Blue,$60K - $80K,38,4,28,3,2,0.0,Existing Customer,0.9595,High
790099758,Blue,$40K - $60K,40,4,11,3,3,0.145,Existing Customer,0.9594,High
714384783,Blue,Less than $40K,59,2,37,3,3,0.0,Attrited Customer,0.9593,High
716657058,Blue,Less than $40K,43,2,37,3,3,0.111,Existing Customer,0.9592,High
770743983,Blue,$40K - $60K,34,1,94,2,3,0.1,Existing Customer,0.9592,High
713823033,Blue,Unknown,31,3,30,1,2,0.0,Attrited Customer,0.9592,High
711904008,Blue,$60K - $80K,40,4,41,3,5,0.0,Attrited Customer,0.9591,High
709222008,Blue,$80K - $120K,41,1,41,3,4,0.468,Attrited Customer,0.9589,High
709839858,Blue,Less than $40K,58,3,31,4,3,0.234,Existing Customer,0.9589,High
709852908,Blue,Less than $40K,44,5,37,3,3,0.0,Existing Customer,0.9588,High
708706833,Blue,Unknown,39,4,40,3,3,0.0,Attrited Customer,0.9588,High
768624258,Blue,Less than $40K,55,2,36,1,2,0.148,Attrited Customer,0.9587,High
708692583,Blue,Less than $40K,44,3,44,3,3,0.112,Attrited Customer,0.9587,High
767266758,Blue,Less than $40K,41,1,49,3,4,0.0,Attrited Customer,0.9585,High
809565183,Blue,Less than $40K,52,3,43,3,4,0.339,Attrited Customer,0.9585,High
720939933,Blue,Less than $40K,46,5,56,3,5,0.0,Attrited Customer,0.9585,High
718766058,Blue,$80K - $120K,56,1,37,2,2,0.0,Attrited Customer,0.9584,High
772086408,Blue,$80K - $120K,38,4,35,1,4,0.153,Existing Customer,0.9583,High
811700058,Gold,$60K - $80K,41,2,57,3,3,0.02,Attrited Customer,0.9583,High
720930633,Blue,Less than $40K,58,5,37,4,2,0.0,Attrited Customer,0.9582,High
708798483,Blue,Unknown,37,2,43,3,2,0.0,Attrited Customer,0.9582,High
711196458,Blue,Less than $40K,38,2,41,2,3,0.358,Attrited Customer,0.9582,High
716441058,Silver,Less than $40K,45,2,99,5,2,0.0,Existing Customer,0.9581,High
711556533,Blue,Unknown,43,6,24,3,3,0.0,Existing Customer,0.9579,High
717409533,Blue,Less than $40K,36,1,43,2,3,0.816,Attrited Customer,0.9578,High
715020933,Blue,Unknown,44,4,67,3,4,0.0,Attrited Customer,0.9577,High
712392108,Blue,$60K - $80K,51,3,25,2,4,0.067,Existing Customer,0.957,High
780086658,Blue,$60K - $80K,43,3,39,2,4,0.0,Attrited Customer,0.9568,High
716644008,Silver,$120K +,55,4,70,3,4,0.0,Attrited Customer,0.9568,High
709338633,Blue,$40K - $60K,56,2,45,4,3,0.0,Attrited Customer,0.9568,High
708831858,Blue,Less than $40K,43,1,44,3,4,0.329,Attrited Customer,0.9568,High
711782733,Blue,$40K - $60K,55,3,24,3,2,0.267,Existing Customer,0.9565,High
713847858,Blue,Less than $40K,49,3,43,3,3,0.0,Attrited Customer,0.9565,High
806407308,Blue,Unknown,54,6,33,2,3,0.0,Attrited Customer,0.9564,High
714503433,Blue,Less than $40K,57,1,43,3,3,0.588,Attrited Customer,0.9564,High
714361083,Blue,Less than $40K,40,4,60,2,3,0.0,Attrited Customer,0.9564,High
778819083,Blue,$40K - $60K,41,1,47,3,3,0.0,Attrited Customer,0.9564,High
778929783,Blue,$80K - $120K,40,2,28,2,3,0.0,Attrited Customer,0.9563,High
711048783,Blue,$80K - $120K,41,3,34,3,3,0.0,Existing Customer,0.9561,High
766021083,Blue,Less than $40K,55,3,42,5,3,0.258,Attrited Customer,0.9561,High
778899708,Blue,$40K - $60K,56,2,47,2,3,0.0,Attrited Customer,0.9559,High
720179883,Blue,$80K - $120K,40,3,27,3,1,0.0,Existing Customer,0.9559,High
713949858,Blue,Less than $40K,39,4,42,3,4,0.616,Attrited Customer,0.9558,High
716856408,Blue,Less than $40K,39,5,44,2,4,0.0,Attrited Customer,0.9558,High
710082708,Blue,$120K +,44,2,26,4,2,0.088,Existing Customer,0.9557,High
708455883,Blue,$80K - $120K,57,2,29,3,2,0.084,Attrited Customer,0.9556,High
712531008,Blue,$120K +,43,4,32,3,2,0.032,Attrited Customer,0.9556,High
714514008,Blue,Unknown,38,3,43,3,3,0.0,Attrited Customer,0.9556,High
789842283,Blue,$60K - $80K,54,3,21,3,2,0.0,Attrited Customer,0.9555,High
778693458,Blue,$60K - $80K,32,3,29,3,3,0.0,Attrited Customer,0.9554,High
715493733,Blue,$40K - $60K,53,2,64,3,4,0.0,Attrited Customer,0.9553,High
716575758,Blue,Unknown,50,2,41,3,2,0.0,Attrited Customer,0.9552,High
711531858,Blue,Less than $40K,48,3,37,3,3,0.518,Attrited Customer,0.9551,High
717725433,Blue,$40K - $60K,54,3,37,4,2,0.0,Attrited Customer,0.9551,High
816600933,Blue,$80K - $120K,56,3,25,2,3,0.0,Attrited Customer,0.9551,High
714151533,Blue,$40K - $60K,55,5,33,4,4,0.353,Existing Customer,0.955,High
771649083,Blue,$80K - $120K,63,3,30,3,4,0.1,Existing Customer,0.955,High
718136283,Blue,$80K - $120K,52,3,29,1,4,0.069,Existing Customer,0.955,High
709444983,Blue,$40K - $60K,38,3,32,2,3,0.999,Attrited Customer,0.9547,High
716875083,Blue,$40K - $60K,26,6,42,3,4,0.0,Existing Customer,0.9547,High
709635858,Blue,Less than $40K,56,6,27,2,3,0.0,Existing Customer,0.9546,High
786557358,Blue,Less than $40K,44,5,37,2,4,0.246,Existing Customer,0.9544,High
771424908,Blue,$60K - $80K,38,2,31,2,3,0.1,Attrited Customer,0.9543,High
711298458,Blue,Less than $40K,39,5,40,2,5,0.0,Attrited Customer,0.9543,High
770590758,Blue,$40K - $60K,43,5,16,2,0,0.316,Existing Customer,0.9543,High
718975083,Blue,Less than $40K,47,6,44,4,3,0.0,Attrited Customer,0.9542,High
718594608,Blue,Unknown,43,3,28,3,3,0.087,Existing Customer,0.954,High
711816108,Blue,$80K - $120K,40,2,45,2,4,0.0,Attrited Customer,0.954,High
738749733,Blue,Unknown,57,4,30,3,3,0.247,Existing Customer,0.9539,High
719466558,Blue,Unknown,60,3,34,2,2,0.0,Existing Customer,0.9536,High
770824833,Blue,$40K - $60K,32,2,94,3,5,0.31,Existing Customer,0.9533,High
717219933,Blue,Less than $40K,47,4,48,3,6,0.261,Attrited Customer,0.9533,High
713463708,Blue,Less than $40K,40,4,42,2,3,0.0,Attrited Customer,0.9533,High
789241308,Blue,Less than $40K,54,4,41,3,3,0.0,Attrited Customer,0.9531,High
827117808,Blue,$60K - $80K,45,2,28,3,2,0.254,Attrited Customer,0.953,High
817607358,Gold,Unknown,44,3,44,3,3,0.0,Attrited Customer,0.953,High
712160058,Blue,Less than $40K,59,5,44,5,4,0.0,Attrited Customer,0.953,High
708731658,Blue,Less than $40K,53,3,42,3,4,0.0,Attrited Customer,0.9528,High
712136058,Blue,Unknown,54,1,50,3,3,0.0,Attrited Customer,0.9526,High
710552733,Blue,$60K - $80K,42,2,40,3,2,0.0,Attrited Customer,0.9526,High
711741708,Blue,$80K - $120K,41,3,42,2,3,0.0,Attrited Customer,0.9524,High
708793008,Blue,$80K - $120K,46,5,40,3,3,0.0,Attrited Customer,0.9521,High
808909008,Blue,Less than $40K,61,6,31,3,4,0.0,Existing Customer,0.9521,High
719227233,Blue,Less than $40K,27,3,43,3,3,0.466,Existing Customer,0.9521,High
803595858,Blue,$40K - $60K,56,5,14,2,1,0.0,Attrited Customer,0.9521,High
804833058,Blue,$80K - $120K,49,1,49,3,4,0.0,Attrited Customer,0.9519,High
717813558,Blue,Unknown,57,1,38,4,2,0.234,Attrited Customer,0.9517,High
780105483,Blue,Less than $40K,65,3,49,4,4,0.222,Attrited Customer,0.9517,High
715210308,Blue,Unknown,40,3,32,3,4,0.076,Existing Customer,0.9517,High
709094358,Blue,Less than $40K,51,4,88,2,3,0.09,Existing Customer,0.9515,High
709971708,Blue,Unknown,51,3,62,3,2,0.0,Attrited Customer,0.951,High
713834358,Blue,Less than $40K,36,5,32,3,4,0.317,Existing Customer,0.951,High
788783133,Blue,Less than $40K,58,5,29,3,3,0.181,Existing Customer,0.951,High
813053733,Blue,$120K +,53,3,49,3,4,0.008,Attrited Customer,0.9505,High
721074183,Blue,$60K - $80K,49,4,24,6,3,0.05,Existing Customer,0.9504,High
819409608,Blue,Less than $40K,39,4,43,3,4,0.0,Existing Customer,0.9501,High
717072108,Blue,$40K - $60K,50,3,44,3,2,0.0,Attrited Customer,0.95,High
719854008,Blue,$40K - $60K,47,3,32,6,2,0.273,Existing Customer,0.9498,High
768256908,Blue,Less than $40K,45,3,37,3,4,0.191,Attrited Customer,0.9498,High
709435533,Blue,Less than $40K,53,2,44,3,2,0.0,Attrited Customer,0.9495,High
